                                             pH record :
12/12/2023    19:49:50  7.54 
12/12/2023    19:49:51  7.54 
12/12/2023    19:49:52  7.54 
12/12/2023    19:49:53  7.54 
12/12/2023    19:49:54  7.54 
12/12/2023    19:49:55  7.54 
12/12/2023    19:49:56  7.54 
12/12/2023    19:49:57  7.54 
12/12/2023    19:49:58  7.54 
12/12/2023    19:50:0  7.54 
12/12/2023    19:50:1  7.54 
12/12/2023    19:50:2  7.54 
12/12/2023    19:50:3  7.54 
12/12/2023    19:50:4  7.54 
12/12/2023    19:50:5  7.53 
12/12/2023    19:50:6  7.53 
12/12/2023    19:50:7  7.54 
12/12/2023    19:50:8  7.53 
12/12/2023    19:50:9  7.54 
12/12/2023    19:50:10  7.54 
12/12/2023    19:50:11  7.54 
12/12/2023    19:50:12  7.53 
12/12/2023    19:50:13  7.54 
12/12/2023    19:50:14  7.54 
12/12/2023    19:50:15  7.54 
12/12/2023    19:50:16  7.53 
12/12/2023    19:50:17  7.53 
12/12/2023    19:50:18  7.53 
Stopped
12/12/2023    19:51:16  7.53 
12/12/2023    19:51:18  7.54 
12/12/2023    19:51:19  7.54 
12/12/2023    19:51:20  7.54 
12/12/2023    19:51:21  7.54 
12/12/2023    19:51:22  7.54 
12/12/2023    19:51:23  7.54 
12/12/2023    19:51:24  7.54 
12/12/2023    19:51:25  7.54 
12/12/2023    19:51:26  7.54 
12/12/2023    19:51:27  7.54 
12/12/2023    19:51:28  7.54 
12/12/2023    19:51:29  7.54 
12/12/2023    19:51:30  7.54 
12/12/2023    19:51:31  7.54 
12/12/2023    19:51:32  7.55 
12/12/2023    19:51:33  7.54 
12/12/2023    19:51:34  7.54 
12/12/2023    19:51:35  7.54 
12/12/2023    19:51:36  7.54 
12/12/2023    19:51:37  7.54 
12/12/2023    19:51:38  7.54 
12/12/2023    19:51:39  7.54 
12/12/2023    19:51:41  7.54 
12/12/2023    19:51:42  7.54 
12/12/2023    19:51:43  7.54 
12/12/2023    19:51:44  7.54 
12/12/2023    19:51:45  7.54 
12/12/2023    19:51:46  7.54 
12/12/2023    19:51:47  7.54 
12/12/2023    19:51:48  7.54 
12/12/2023    19:51:49  7.54 
12/12/2023    19:51:50  7.54 
12/12/2023    19:51:51  7.54 
12/12/2023    19:51:52  7.54 
12/12/2023    19:51:53  7.54 
12/12/2023    19:51:54  7.54 
12/12/2023    19:51:55  7.54 
12/12/2023    19:51:57  7.54 
12/12/2023    19:51:58  7.54 
12/12/2023    19:51:59  7.54 
12/12/2023    19:52:0  7.54 
12/12/2023    19:52:1  7.53 
12/12/2023    19:52:2  7.54 
12/12/2023    19:52:3  7.54 
12/12/2023    19:52:4  7.54 
12/12/2023    19:52:5  7.54 
12/12/2023    19:52:6  7.54 
12/12/2023    19:52:7  7.54 
12/12/2023    19:52:8  7.54 
12/12/2023    19:52:9  7.54 
12/12/2023    19:52:10  7.53 
12/12/2023    19:52:12  7.53 
12/12/2023    19:52:13  7.54 
12/12/2023    19:52:14  7.53 
12/12/2023    19:52:15  7.53 
12/12/2023    19:52:16  7.53 
Stopped
12/12/2023    19:54:49  7.56 
12/12/2023    19:54:50  7.56 
12/12/2023    12/12/2023    19:54:51  7.56 
12/12/2023    19:54:52  7.58 
12/12/2023    19:54:53  7.55 
12/12/2023    19:54:54  7.56 
12/12/2023    19:54:55  7.56 
12/12/2023    19:54:56  7.54 
12/12/2023    19:54:57  7.54 
12/12/2023    19:54:58  7.54 
12/12/2023    19:54:59  7.54 
12/12/2023    19:55:0  7.54 
12/12/2023    19:55:1  7.54 
12/12/2023    19:55:2  7.53 
12/12/2023    19:55:4  7.54 
12/12/2023    19:55:5  7.54 
12/12/2023    19:55:6  7.54 
12/12/2023    19:55:7  7.54 
12/12/2023    19:55:8  7.54 
12/12/2023    19:55:9  7.54 
12/12/2023    19:55:10  7.54 
12/12/2023    19:55:11  7.55 
12/12/2023    19:55:12  7.52 
12/12/2023    19:55:13  6.41 
12/12/2023    19:55:25  0.00 
12/12/2023    19:55:28  5.71 
12/12/2023    19:55:29  5.69 
12/12/2023    19:55:30  5.72 
12/12/2023    19:55:31  5.67 
12/12/2023    19:55:32  5.69 
Stopped
27/2/2024    18:51:15  5.51 
27/2/2024    18:51:18  5.51 
27/2/2024    18:51:20  5.51 
27/2/2024    18:51:26  5.51 
27/2/2024    18:51:28  5.51 
27/2/2024    18:51:31  5.49 
27/2/2024    18:51:34  5.51 
27/2/2024    18:51:37  5.51 
27/2/2024    18:51:40  5.51 
27/2/2024    18:51:42  5.51 
27/2/2024    18:51:44  5.51 

Stopped by excep
28/2/2024    13:44:1  6.69 
28/2/2024    13:44:5  5.59 
Stopped
28/2/2024    13:44:7  6.23 

Stopped by excep
28/2/2024    13:45:40  6.62 
28/2/2024    13:45:43  7.07 
28/2/2024    13:45:45  6.87 
Stopped
28/2/2024    13:45:47  6.78 

Stopped by excep
28/2/2024    13:54:7  7.18 
28/2/2024    13:54:10  7.17 
28/2/2024    13:54:13  7.11 
28/2/2024    13:54:15  7.12 
28/2/2024    13:54:17  7.15 
28/2/2024    13:54:36  7.14 
Stopped
28/2/2024    14:1:55  6.89 
28/2/2024    14:1:59  6.96 
28/2/2024    14:2:0  6.95 
28/2/2024    14:2:7  6.94 
28/2/2024    14:8:3  6.83 
28/2/2024    14:8:4  6.83 
28/2/2024    14:8:5  6.81 
28/2/2024    14:8:6  6.77 
28/2/2024    14:8:7  6.83 
28/2/2024    14:8:8  6.77 
28/2/2024    14:8:9  6.78 
28/2/2024    14:8:10  6.83 
28/2/2024    14:8:11  6.74 
28/2/2024    14:8:12  6.84 
28/2/2024    14:8:13  6.73 
28/2/2024    14:8:14  6.84 
Stopped
